Country,Currency Type,Business Line,Team/Business Unit,Year,Cycle,Terr ID,Emp ID,Emp_Name,Role_Name,Product Name,Metric Type,Product wt,Metric/sales-non sales,Plan Type,Targets,Sales,Attainment,Achievement,Product Target_pay,Eligibility,Product level Payout,FLM_Flag,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,Q2-2022,_1Phar786,NASCHW786,naSchw786,REP,Renalcare Gel,Others,0.025,Sales,MS,0.401034,0.329311,0.82,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,Q3-2021,_2Phar786,ITPÓKA786,itPóka786,REP,CardioCymbaltaboost,Others,0.15,Sales,MS,0.078489,0.098186,1.25,1.96,112000,1,219440.704,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,Q4-2025,_2Phar786,ITPÓKA786,itPóka786,REP,Geriboost Spray,Others,0.1,Sales,MS,0.037459,0.033087,0.88,0,74666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,Q1-2024,_2Phar786,ITPÓKA786,itPóka786,REP,OncoCrestorforte,Others,0.075,Sales,MS,0.110862,0.104761,0.95,0.77,56000,1,42887.768,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q2-2023,_2Phar786,ITPÓKA786,itPóka786,REP,OncoCrestorforte,Others,0.075,Sales,MS,0.316852,0.247362,0.78,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,C2-2022,_2Phar786,ITPÓKA786,itPóka786,REP,AvastinCream,Others,0.1,Sales,MS,0.589011,0.615698,1.05,1.33,74666.66667,1,99679.40267,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,C3-2021,_2Phar786,ITPÓKA786,itPóka786,REP,CrestorDrops,Others,0.2,Sales,MS,0.24637,0.258234,1.05,1.35,149333.3333,1,202096.384,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,Q1-2025,_2Phar786,ITPÓKA786,itPóka786,REP,TylenolCapsule,Others,0.025,Sales,MS,0.316813,0.292627,0.92,0.73,18666.66667,1,13708.50133,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,Q2-2024,_2Phar786,ITPÓKA786,itPóka786,REP,Rheumopure Ointment,Others,0.025,Sales,MS,0.130946,0.121438,0.93,0.74,18666.66667,1,13790.91467,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,C1-2023,_2Phar786,ITPÓKA786,itPóka786,REP,Macroforte Powder,Others,0.025,Sales,MS,0.066378,0.05824,0.88,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,C3-2022,_2Phar786,ITPÓKA786,itPóka786,REP,Pediaboost Spray,Others,0.2,Sales,MS,0.023209,0.023151,1,0.99,149333.3333,1,148219.3067,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,Q1-2021,_2Phar786,ITPÓKA786,itPóka786,REP,RituxanCream,Others,0.025,Sales,MS,0.426677,0.373699,0.88,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,Q2-2025,thPhar786,VAFRÁT786,vaFrát786,REP,Microprime Gel,Others,0.15,Sales,MS,0.061739,0.082177,1.33,2,112000,1,224000,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,Q3-2024,thPhar786,VAFRÁT786,vaFrát786,REP,Psychoadvance Gel,Others,0.1,Sales,MS,0.039718,0.037132,0.94,0.75,74666.66667,1,56052.49067,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,Q4-2023,thPhar786,VAFRÁT786,vaFrát786,REP,CardioCymbaltaboost,Others,0.075,Sales,MS,0.098269,0.099305,1.01,1.09,56000,1,61227.152,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,Q1-2022,thPhar786,VAFRÁT786,vaFrát786,REP,AvastinDrops,Others,0.075,Sales,MS,0.297424,0.236316,0.8,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,Q2-2021,thPhar786,VAFRÁT786,vaFrát786,REP,AvastinCream,Others,0.1,Sales,MS,0.640308,0.626568,0.98,0.88,74666.66667,1,65796.26667,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,Q3-2025,thPhar786,VAFRÁT786,vaFrát786,REP,Pneumoforte Tablet,Others,0.2,Sales,MS,0.263095,0.235158,0.89,0,149333.3333,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,Q4-2024,thPhar786,VAFRÁT786,vaFrát786,REP,RenalAspirincare,Others,0.025,Sales,MS,0.387661,0.378394,0.98,0.87,18666.66667,1,16170.18667,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q1-2023,thPhar786,VAFRÁT786,vaFrát786,REP,Neuroprime Ointment,Others,0.025,Sales,MS,0.138896,0.128228,0.92,0.73,18666.66667,1,13681.136,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,C1-2022,thPhar786,VAFRÁT786,vaFrát786,REP,Endoplus Cream,Others,0.025,Sales,MS,0.055517,0.053047,0.96,0.79,18666.66667,1,14654.45333,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,Q3-2021,thPhar786,VAFRÁT786,vaFrát786,REP,BioCymbaltacure,Others,0.2,Sales,MS,0.029521,0.021019,0.71,0,149333.3333,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,Q4-2025,thPhar786,VAFRÁT786,vaFrát786,REP,Renalcare Gel,Others,0.025,Sales,MS,0.501665,0.464881,0.93,0.74,18666.66667,1,13790.91467,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,C1-2024,stPhar786,NAKOVÁ786,naKová786,REP,Pneumoforte Tablet,Others,0.15,Sales,MS,0.062534,0.095557,1.53,2,112000,1,224000,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,Q2-2023,stPhar786,NAKOVÁ786,naKová786,REP,Pediacure Spray,Others,0.1,Sales,MS,0.043907,0.037936,0.86,0,74666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,C1-2022,stPhar786,NAKOVÁ786,naKová786,REP,EnbrelDrops,Others,0.075,Sales,MS,0.087388,0.081991,0.94,0.76,56000,1,42292.096,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,C3-2021,stPhar786,NAKOVÁ786,naKová786,REP,ImmunoLantuscare,Others,0.075,Sales,MS,0.287105,0.254025,0.89,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,Q1-2025,stPhar786,NAKOVÁ786,naKová786,REP,TylenolCapsule,Others,0.1,Sales,MS,0.657829,0.6671,1.01,1.12,74666.66667,1,83432.90667,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,Q2-2024,stPhar786,NAKOVÁ786,naKová786,REP,TylenolCapsule,Others,0.2,Sales,MS,0.22017,0.224046,1.02,1.15,149333.3333,1,171524.864,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,Q3-2023,stPhar786,NAKOVÁ786,naKová786,REP,Urocomplete Injection,Others,0.025,Sales,MS,0.370102,0.416785,1.13,1.7,18666.66667,1,31801.896,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,C2-2022,stPhar786,NAKOVÁ786,naKová786,REP,Pediamax Lotion,Others,0.025,Sales,MS,0.118826,0.098535,0.83,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,Q1-2021,stPhar786,NAKOVÁ786,naKová786,REP,Geriforte Capsule,Others,0.025,Sales,MS,0.049546,0.040385,0.82,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,C3-2025,stPhar786,NAKOVÁ786,naKová786,REP,HypoLipitorprime,Others,0.2,Sales,MS,0.027756,0.024683,0.89,0,149333.3333,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,Q3-2024,stPhar786,NAKOVÁ786,naKová786,REP,AriceptLotion,Others,0.025,Sales,MS,0.506786,0.541755,1.07,1.47,18666.66667,1,27440.76534,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q4-2023,stPhar786,ZADR.B786,zaDr.B786,REP,Gastrorelief Powder,Others,0.15,Sales,MS,0.076076,0.088709,1.17,1.81,112000,1,203214.368,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,Q1-2022,stPhar786,ZADR.B786,zaDr.B786,REP,Pediamax Lotion,Others,0.1,Sales,MS,0.048215,0.047623,0.99,0.93,74666.66667,1,69465.38667,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,Q2-2021,stPhar786,ZADR.B786,zaDr.B786,REP,DermoZantacpure,Others,0.075,Sales,MS,0.113734,0.10867,0.96,0.78,56000,1,43783.04,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,Q3-2025,stPhar786,ZADR.B786,zaDr.B786,REP,Macroforte Powder,Others,0.075,Sales,MS,0.310783,0.244357,0.79,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,C3-2024,stPhar786,ZADR.B786,zaDr.B786,REP,Pneumoheal Lotion,Others,0.1,Sales,MS,0.691403,0.674456,0.98,0.86,74666.66667,1,64320.85334,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,Q1-2023,stPhar786,ZADR.B786,zaDr.B786,REP,RenalAspirincare,Others,0.2,Sales,MS,0.254349,0.275551,1.08,1.54,149333.3333,1,229621.2053,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,C1-2022,stPhar786,ZADR.B786,zaDr.B786,REP,MacroZantacnatural,Others,0.025,Sales,MS,0.338666,0.417582,1.23,1.94,18666.66667,1,36143.352,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,C1-2021,stPhar786,ZADR.B786,zaDr.B786,REP,AdvilDrops,Others,0.025,Sales,MS,0.141938,0.136678,0.96,0.81,18666.66667,1,15117.01333,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,Q4-2025,stPhar786,ZADR.B786,zaDr.B786,REP,AvastinCream,Others,0.025,Sales,MS,0.053884,0.044561,0.83,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,Q1-2024,stPhar786,ZADR.B786,zaDr.B786,REP,Geriforte Capsule,Others,0.2,Sales,MS,0.018668,0.026242,1.41,2,149333.3333,1,298666.6667,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,Q2-2023,stPhar786,ZADR.B786,zaDr.B786,REP,Pneumoheal Lotion,Others,0.025,Sales,MS,0.422604,0.427527,1.01,1.1,18666.66667,1,20559.97067,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,C3-2022,thPhar786,TAERDE786,taErde786,REP,RemicadeInjection,Others,0.15,Sales,MS,0.081114,0.089307,1.1,1.61,112000,1,180783.792,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,Q4-2021,thPhar786,TAERDE786,taErde786,REP,GastroZantactotal,Others,0.1,Sales,MS,0.040223,0.033325,0.83,0,74666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,Q1-2025,thPhar786,TAERDE786,taErde786,REP,RenalAspirincare,Others,0.075,Sales,MS,0.113813,0.098479,0.87,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,C1-2024,thPhar786,TAERDE786,taErde786,REP,CrestorDrops,Others,0.075,Sales,MS,0.297695,0.254298,0.85,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q3-2023,thPhar786,TAERDE786,taErde786,REP,Cardioheal Injection,Others,0.1,Sales,MS,0.643476,0.625734,0.97,0.85,74666.66667,1,63277.01334,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,Q4-2022,thPhar786,TAERDE786,taErde786,REP,MacroZantacnatural,Others,0.2,Sales,MS,0.22981,0.221852,0.97,0.82,149333.3333,1,122100.9067,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,Q1-2021,thPhar786,TAERDE786,taErde786,REP,Dermoactive Drops,Others,0.025,Sales,MS,0.331714,0.388133,1.17,1.82,18666.66667,1,34041.672,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,Q2-2025,thPhar786,TAERDE786,taErde786,REP,CrestorInjection,Others,0.025,Sales,MS,0.126265,0.110178,0.87,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,Q3-2024,thPhar786,TAERDE786,taErde786,REP,GastroZantactotal,Others,0.025,Sales,MS,0.055959,0.075566,1.35,2,18666.66667,1,37333.33334,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,Q4-2023,thPhar786,TAERDE786,taErde786,REP,PsychoRituxanshield,Others,0.2,Sales,MS,0.025495,0.025852,1.01,1.12,149333.3333,1,166865.8133,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,Q1-2022,thPhar786,TAERDE786,taErde786,REP,Bioadvance Gel,Others,0.025,Sales,MS,0.404714,0.392999,0.97,0.84,18666.66667,1,15735.25333,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,Q2-2021,stPhar786,IAMOLN786,iaMoln786,REP,ActosPowder,Others,0.15,Sales,MS,0.076383,0.103804,1.36,2,112000,1,224000,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,Q3-2025,stPhar786,IAMOLN786,iaMoln786,REP,Renalgentle Gel,Others,0.1,Sales,MS,0.034371,0.034041,0.99,0.94,74666.66667,1,70346.45334,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,C3-2024,stPhar786,IAMOLN786,iaMoln786,REP,GynecoZantacactive,Others,0.075,Sales,MS,0.090632,0.08758,0.97,0.82,56000,1,46012.96,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,Q1-2023,stPhar786,IAMOLN786,iaMoln786,REP,AspirinInjection,Others,0.075,Sales,MS,0.297568,0.327696,1.1,1.61,56000,1,90391.89601,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,Q2-2022,stPhar786,IAMOLN786,iaMoln786,REP,Actirelief Gel,Others,0.1,Sales,MS,0.596275,0.567099,0.95,0.78,74666.66667,1,57873.312,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,Q3-2021,stPhar786,IAMOLN786,iaMoln786,REP,Cardioheal Injection,Others,0.2,Sales,MS,0.259092,0.240346,0.93,0.74,149333.3333,1,110548.032,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,C2-2025,stPhar786,IAMOLN786,iaMoln786,REP,HypoTylenolextra,Others,0.025,Sales,MS,0.363571,0.4125,1.14,1.73,18666.66667,1,32326.28,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,Q1-2024,stPhar786,IAMOLN786,iaMoln786,REP,AdvilDrops,Others,0.025,Sales,MS,0.146055,0.146475,1,1.03,18666.66667,1,19157.17067,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q2-2023,stPhar786,IAMOLN786,iaMoln786,REP,HypoLipitorprime,Others,0.025,Sales,MS,0.058612,0.084532,1.44,2,18666.66667,1,37333.33334,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,Q3-2022,stPhar786,IAMOLN786,iaMoln786,REP,Multiextra Lotion,Others,0.2,Sales,MS,0.021395,0.026267,1.23,1.93,149333.3333,1,288099.6907,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,Q4-2021,stPhar786,IAMOLN786,iaMoln786,REP,Micrototal Powder,Others,0.025,Sales,MS,0.469871,0.469951,1,1,18666.66667,1,18666.66667,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,Q1-2025,stPhar786,ERPUM 786,erPum 786,REP,Cardioheal Injection,Others,0.15,Sales,MS,0.072059,0.080882,1.12,1.69,112000,1,189338.576,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,Q2-2024,stPhar786,ERPUM 786,erPum 786,REP,GynecoZantacactive,Others,0.1,Sales,MS,0.040734,0.035448,0.87,0,74666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,C1-2023,stPhar786,ERPUM 786,erPum 786,REP,ProZantaccure,Others,0.075,Sales,MS,0.110174,0.10341,0.94,0.76,56000,1,42376.712,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,C1-2022,stPhar786,ERPUM 786,erPum 786,REP,Endoactive Lotion,Others,0.075,Sales,MS,0.293546,0.248277,0.85,0,56000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,Q1-2021,stPhar786,ERPUM 786,erPum 786,REP,Macroprotect Capsule,Others,0.1,Sales,MS,0.645408,0.668441,1.04,1.28,74666.66667,1,95370.09067,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,C2-2025,stPhar786,ERPUM 786,erPum 786,REP,Microprime Gel,Others,0.2,Sales,MS,0.239645,0.2227,0.93,0.74,149333.3333,1,110769.1947,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,Q3-2024,stPhar786,ERPUM 786,erPum 786,REP,AspirinCream,Others,0.025,Sales,MS,0.266824,0.219268,0.82,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,Q4-2023,stPhar786,ERPUM 786,erPum 786,REP,Nanogentle Solution,Others,0.025,Sales,MS,0.135259,0.13706,1.01,1.11,18666.66667,1,20709.696,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,Q1-2022,stPhar786,ERPUM 786,erPum 786,REP,VascularAspirinforte,Others,0.025,Sales,MS,0.06207,0.079008,1.27,1.98,18666.66667,1,37021.6,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,C1-2021,stPhar786,ERPUM 786,erPum 786,REP,Metacare Gel,Others,0.2,Sales,MS,0.019864,0.018657,0.94,0.76,149333.3333,1,113004.5653,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,Q3-2025,stPhar786,ERPUM 786,erPum 786,REP,TylenolCapsule,Others,0.025,Sales,MS,0.385533,0.336539,0.87,0,18666.66667,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,Q4-2024, 1RUBI786,NAKOJN786,naKojn786,REP,CrestorDrops,Others,0.15,Sales,MS,0.215049,0.214591,1,0.99,112000,1,133397.376,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q1-2023, 1RUBI786,NAKOJN786,naKojn786,REP,Dermoactive Drops,Others,0.4,Sales,MS,0.469038,0.466927,1,0.97,298666.6667,1,348737.536,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,Q2-2022, 1RUBI786,NAKOJN786,naKojn786,REP,Pediaboost Spray,Others,0.1,Sales,MS,0.11478,0.134923,1.18,1.83,74666.66667,1,164399.2448,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,Q3-2021, 1RUBI786,NAKOJN786,naKojn786,REP,Metacare Gel,Others,0.3,Sales,MS,0.367043,0.350875,0.96,0.79,224000,1,211024.128,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,Q4-2025, 1RUBI786,NAKOJN786,naKojn786,REP,Pneumoheal Lotion,Others,0.05,Sales,MS,0.023444,0.034471,1.47,2,37333.33334,1,89600,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,C3-2024, 2RUBI786,ITDOMB786,itDomb786,REP,Hepatorapid Powder,Others,0.15,Sales,MS,0.191844,0.16187,0.84,0,112000,1,0,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,C3-2023, 2RUBI786,ITDOMB786,itDomb786,REP,Metatotal Spray,Others,0.4,Sales,MS,0.405757,0.412127,1.02,1.13,298666.6667,1,338427.8613,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,C3-2022, 2RUBI786,ITDOMB786,itDomb786,REP,EnbrelDrops,Others,0.1,Sales,MS,0.105105,0.118492,1.13,1.71,74666.66667,1,127448.16,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,Q4-2021, 2RUBI786,ITDOMB786,itDomb786,REP,RemicadeInjection,Others,0.3,Sales,MS,0.335878,0.317472,0.95,0.77,224000,1,171551.072,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,Q1-2025, 2RUBI786,ITDOMB786,itDomb786,REP,HypoTylenolextra,Others,0.05,Sales,MS,0.020632,0.025022,1.21,1.91,37333.33334,1,71173.76,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,Q2-2024, 3RUBI786,KADR. 786,kaDr. 786,REP,Metatotal Spray,Others,0.15,Sales,MS,0.207502,0.20151,0.97,0.84,112000,1,113293.824,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,Q3-2023, 3RUBI786,KADR. 786,kaDr. 786,REP,RemicadeCream,Others,0.4,Sales,MS,0.484778,0.498949,1.03,1.23,298666.6667,1,440626.6368,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2022,C3-2022, 3RUBI786,KADR. 786,kaDr. 786,REP,Macroforte Powder,Others,0.1,Sales,MS,0.105135,0.125211,1.19,1.87,74666.66667,1,167340.7232,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2021,Q1-2021, 3RUBI786,KADR. 786,kaDr. 786,REP,Pediaboost Spray,Others,0.3,Sales,MS,0.393911,0.389065,0.99,0.93,224000,1,250075.392,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2025,Q2-2025, 3RUBI786,KADR. 786,kaDr. 786,REP,Urocomplete Injection,Others,0.05,Sales,MS,0.01933,0.027798,1.44,2,37333.33334,1,89600,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2024,Q3-2024, 4RUBI786,NASTAN786,naStan786,REP,Macroprotect Capsule,Others,0.15,Sales,MS,0.205851,0.210671,1.02,1.19,112000,1,146142.92,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2023,Q4-2023, 4RUBI786,NASTAN786,naStan786,REP,Actiextra Ointment,Others,0.4,Sales,MS,0.470587,0.484136,1.03,1.23,298666.6667,1,403907.7504,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2022,Q1-2022, 4RUBI786,NASTAN786,naStan786,REP,RituxanCream,Others,0.1,Sales,MS,0.118282,0.115012,0.97,0.85,74666.66667,1,69604.71467,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2021,Q2-2021, 4RUBI786,NASTAN786,naStan786,REP,Geriboost Spray,Others,0.3,Sales,MS,0.376817,0.372407,0.99,0.93,224000,1,229235.776,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2025,C2-2025, 4RUBI786,NASTAN786,naStan786,REP,OncoCrestorforte,Others,0.05,Sales,MS,0.022603,0.023648,1.05,1.34,37333.33334,1,55076.60107,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2024,C2-2024, 5RUBI786,NATÖRÖ786,naTörö786,REP,ActosPowder,Others,0.15,Sales,MS,0.198192,0.192093,0.97,0.83,112000,1,93430.4,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2023,C3-2023, 5RUBI786,NATÖRÖ786,naTörö786,REP,HypoLipitorprime,Others,0.4,Sales,MS,0.366971,0.365636,1,0.98,298666.6667,1,292532.0533,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2022,Q2-2022, 5RUBI786,NATÖRÖ786,naTörö786,REP,Multiextra Lotion,Others,0.1,Sales,MS,0.11292,0.109702,0.97,0.85,74666.66667,1,63277.01334,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2021,Q3-2021, 5RUBI786,NATÖRÖ786,naTörö786,REP,CardioCymbaltaboost,Others,0.3,Sales,MS,0.368358,0.379488,1.03,1.24,224000,1,276959.872,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-D,Team1,2025,Q4-2025, 5RUBI786,NATÖRÖ786,naTörö786,REP,Multiextra Lotion,Others,0.05,Sales,MS,0.020945,0.021309,1.02,1.14,37333.33334,1,42593.488,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-B,Team4,2024,Q1-2024, 6RUBI786,YIPAPP786,yiPapp786,REP,Immunoforte Ointment,Others,0.15,Sales,MS,0.198234,0.196851,0.99,0.96,112000,1,118326.208,0,FLM
Bosnia,Bosnia and Herzegovina Convertible Mark (BAM),BL-C,Team5,2023,C1-2023, 6RUBI786,YIPAPP786,yiPapp786,REP,AriceptLotion,Others,0.4,Sales,MS,0.380156,0.326107,0.86,0,298666.6667,1,0,0,FLM
